id,content,server,channel,created,author,author_created,author_joined
846475889952423946,,Homework Help Voice,academic-help-3,2021-05-24 19:52:58.926000,bee,2018-02-19 21:13:40.514000,
846475798210150470,ok lemme get the scs,Homework Help Voice,academic-help-3,2021-05-24 19:52:37.053000,bee,2018-02-19 21:13:40.514000,
846475782834618399,i have like an hour to do a test and i. need help,Homework Help Voice,academic-help-3,2021-05-24 19:52:33.387000,bee,2018-02-19 21:13:40.514000,
846475734233907301,so i'm assuming its open,Homework Help Voice,academic-help-3,2021-05-24 19:52:21.800000,bee,2018-02-19 21:13:40.514000,
846475721760964678,ok nobodys talked here in a while,Homework Help Voice,academic-help-3,2021-05-24 19:52:18.826000,bee,2018-02-19 21:13:40.514000,
846339494323290152,"Alright, thank you. Much appreciated :)",Homework Help Voice,academic-help-3,2021-05-24 10:50:59.674000,Chezavick,2016-09-18 02:54:43.512000,
846331838614994955,The bottom *cant* be a square root right?,Homework Help Voice,academic-help-3,2021-05-24 10:20:34.411000,Chezavick,2016-09-18 02:54:43.512000,
846331534646181909,Huh... ikay I *think* I get it. With all the problems ive done ive never had to do that so it threw me off completely.,Homework Help Voice,academic-help-3,2021-05-24 10:19:21.939000,Chezavick,2016-09-18 02:54:43.512000,
846330834666651649,Like where does the 2 come form even,Homework Help Voice,academic-help-3,2021-05-24 10:16:35.051000,Chezavick,2016-09-18 02:54:43.512000,
846330758884753408,But *why* do you multiply it by 2??,Homework Help Voice,academic-help-3,2021-05-24 10:16:16.983000,Chezavick,2016-09-18 02:54:43.512000,
846329874901893120,I dont understand how 13 goes to 26,Homework Help Voice,academic-help-3,2021-05-24 10:12:46.225000,Chezavick,2016-09-18 02:54:43.512000,
846329809814552596,,Homework Help Voice,academic-help-3,2021-05-24 10:12:30.707000,Chezavick,2016-09-18 02:54:43.512000,
845502632763457536,"Try the tweezers first...
Then the next option is available...",Homework Help Voice,academic-help-3,2021-05-22 03:25:36.330000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840
845502407428276245,CPP not helping...,Homework Help Voice,academic-help-3,2021-05-22 03:24:42.606000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840
845502343356612618,Yes..,Homework Help Voice,academic-help-3,2021-05-22 03:24:27.330000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840
845502272158564372,Hmm...,Homework Help Voice,academic-help-3,2021-05-22 03:24:10.355000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840
845502061524156416,Yeah try that tab,Homework Help Voice,academic-help-3,2021-05-22 03:23:20.136000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840
845502034203246602,Try pressing on it and pulling,Homework Help Voice,academic-help-3,2021-05-22 03:23:13.622000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840
845501908529446934,U put it in and it clicks,Homework Help Voice,academic-help-3,2021-05-22 03:22:43.659000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840
845501870725660693,Its like a Ethernet cable,Homework Help Voice,academic-help-3,2021-05-22 03:22:34.646000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840
845501846112960532,"Hmm...
Seems like a click one",Homework Help Voice,academic-help-3,2021-05-22 03:22:28.778000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840
845501688168972311,So what's the issue?,Homework Help Voice,academic-help-3,2021-05-22 03:21:51.121000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840
845501655201349672,Over here its clear,Homework Help Voice,academic-help-3,2021-05-22 03:21:43.261000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840
845501630924193813,@Arcanum,Homework Help Voice,academic-help-3,2021-05-22 03:21:37.473000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840
845185287138705439,,Homework Help Voice,academic-help-3,2021-05-21 06:24:35.237000,phoantis,2017-12-28 20:12:17.989000,2021-05-21 06:07:18.765667
845181255712112640,can anyone help with geometry,Homework Help Voice,academic-help-3,2021-05-21 06:08:34.070000,phoantis,2017-12-28 20:12:17.989000,2021-05-21 06:07:18.765667
845168928756989963,alright thank you i now know the reasoning behind thanks!,Homework Help Voice,academic-help-3,2021-05-21 05:19:35.095000,sevenseas,2020-04-23 15:43:47.383000,
845163600728948786,can i ask if we got 3+ 0.5un-1 then do we split 3 as 6-3,Homework Help Voice,academic-help-3,2021-05-21 04:58:24.794000,sevenseas,2020-04-23 15:43:47.383000,
845163508731478048,oh yeah that's what im talking about,Homework Help Voice,academic-help-3,2021-05-21 04:58:02.860000,sevenseas,2020-04-23 15:43:47.383000,
845045451346018354,"It's rude to overlap someone else asking for help, so I'm just letting people know that this channel's not being used anymore",Homework Help Voice,academic-help-3,2021-05-20 21:08:55.786000,bee,2018-02-19 21:13:40.514000,
845044113283088403,Channel's open again 👍,Homework Help Voice,academic-help-3,2021-05-20 21:03:36.767000,bee,2018-02-19 21:13:40.514000,
845044088553209906,I just turned it in,Homework Help Voice,academic-help-3,2021-05-20 21:03:30.871000,bee,2018-02-19 21:13:40.514000,
845042062625341471,now just for these few,Homework Help Voice,academic-help-3,2021-05-20 20:55:27.852000,bee,2018-02-19 21:13:40.514000,
845041994774085705,okay i've gotten work down for most of the questions now,Homework Help Voice,academic-help-3,2021-05-20 20:55:11.675000,bee,2018-02-19 21:13:40.514000,
845041427187761153,thank u,Homework Help Voice,academic-help-3,2021-05-20 20:52:56.352000,bee,2018-02-19 21:13:40.514000,
845041420183666738,ok,Homework Help Voice,academic-help-3,2021-05-20 20:52:54.682000,bee,2018-02-19 21:13:40.514000,
845041411547725845,okay so its.... degrees to... radians?????,Homework Help Voice,academic-help-3,2021-05-20 20:52:52.623000,bee,2018-02-19 21:13:40.514000,
845041211567898685,oh yeah the 2nd ones easy,Homework Help Voice,academic-help-3,2021-05-20 20:52:04.944000,bee,2018-02-19 21:13:40.514000,
845039960637702214,it has been 15 minutes i apologize,Homework Help Voice,academic-help-3,2021-05-20 20:47:06.699000,bee,2018-02-19 21:13:40.514000,
845039929859506187,alright,Homework Help Voice,academic-help-3,2021-05-20 20:46:59.361000,bee,2018-02-19 21:13:40.514000,
845035668211499018,are there any other questions u can help with??,Homework Help Voice,academic-help-3,2021-05-20 20:30:03.305000,bee,2018-02-19 21:13:40.514000,
845035638620684318,that's part of question c done thank u,Homework Help Voice,academic-help-3,2021-05-20 20:29:56.250000,bee,2018-02-19 21:13:40.514000,
845035472140107858,okay thats one bit,Homework Help Voice,academic-help-3,2021-05-20 20:29:16.558000,bee,2018-02-19 21:13:40.514000,
845034352445489203,"Hey, I. Need help on this one again. It's all answered but the teacher wants me to show my work and I forgot how I solved these",Homework Help Voice,academic-help-3,2021-05-20 20:24:49.602000,bee,2018-02-19 21:13:40.514000,
844961195646779392,"why can i jus remove the constant 2, this is in recurrence relation",Homework Help Voice,academic-help-3,2021-05-20 15:34:07.662000,sevenseas,2020-04-23 15:43:47.383000,
844961058312552468,how do i get  the second step,Homework Help Voice,academic-help-3,2021-05-20 15:33:34.919000,sevenseas,2020-04-23 15:43:47.383000,
844961033444917248,,Homework Help Voice,academic-help-3,2021-05-20 15:33:28.990000,sevenseas,2020-04-23 15:43:47.383000,
844752382780506112,goodbye,Homework Help Voice,academic-help-3,2021-05-20 01:44:22.795000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840
844752370390401025,finished,Homework Help Voice,academic-help-3,2021-05-20 01:44:19.841000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840
844752057536872469,D?,Homework Help Voice,academic-help-3,2021-05-20 01:43:05.251000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840
844751941216370698,hm,Homework Help Voice,academic-help-3,2021-05-20 01:42:37.518000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840
844751557261525053,?,Homework Help Voice,academic-help-3,2021-05-20 01:41:05.976000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840
844704285718872104,o,Homework Help Voice,academic-help-3,2021-05-19 22:33:15.562000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840
844704054096429137,,Homework Help Voice,academic-help-3,2021-05-19 22:32:20.339000,Mimicpaprica,2019-06-17 16:18:00.811000,2021-05-22 03:37:46.269840
844637040729260052,So that's the value of n or is that still in need of being found,Homework Help Voice,academic-help-3,2021-05-19 18:06:03.107000,Marina!,2021-03-01 04:55:43.079000,2021-05-19 17:06:33.974208
844636773715017819,Right,Homework Help Voice,academic-help-3,2021-05-19 18:04:59.446000,Marina!,2021-03-01 04:55:43.079000,2021-05-19 17:06:33.974208
844636443920957512,In what way and fashion I’m interested in seeing,Homework Help Voice,academic-help-3,2021-05-19 18:03:40.817000,Marina!,2021-03-01 04:55:43.079000,2021-05-19 17:06:33.974208
844636412376907777,So the full formula would just have that implemented,Homework Help Voice,academic-help-3,2021-05-19 18:03:33.296000,Marina!,2021-03-01 04:55:43.079000,2021-05-19 17:06:33.974208
844636111443853382,Oh and now that you have that molar mass you can just plug it in,Homework Help Voice,academic-help-3,2021-05-19 18:02:21.548000,Marina!,2021-03-01 04:55:43.079000,2021-05-19 17:06:33.974208
844635875073720351,How do I find that,Homework Help Voice,academic-help-3,2021-05-19 18:01:25.193000,Marina!,2021-03-01 04:55:43.079000,2021-05-19 17:06:33.974208
844635856153477140,Yeah I was confused on that,Homework Help Voice,academic-help-3,2021-05-19 18:01:20.682000,Marina!,2021-03-01 04:55:43.079000,2021-05-19 17:06:33.974208
844635742176280586,Oh did I use the wrong mass,Homework Help Voice,academic-help-3,2021-05-19 18:00:53.508000,Marina!,2021-03-01 04:55:43.079000,2021-05-19 17:06:33.974208
844635637508603944,@raph_v4,Homework Help Voice,academic-help-3,2021-05-19 18:00:28.553000,Marina!,2021-03-01 04:55:43.079000,2021-05-19 17:06:33.974208
844635563381882931,But maybe it wasn’t accurate,Homework Help Voice,academic-help-3,2021-05-19 18:00:10.880000,Marina!,2021-03-01 04:55:43.079000,2021-05-19 17:06:33.974208
844635524941742139,,Homework Help Voice,academic-help-3,2021-05-19 18:00:01.715000,Marina!,2021-03-01 04:55:43.079000,2021-05-19 17:06:33.974208
844635509565030400,I was going along this,Homework Help Voice,academic-help-3,2021-05-19 17:59:58.049000,Marina!,2021-03-01 04:55:43.079000,2021-05-19 17:06:33.974208
844634999331749968,Right,Homework Help Voice,academic-help-3,2021-05-19 17:57:56.400000,Marina!,2021-03-01 04:55:43.079000,2021-05-19 17:06:33.974208
844634825294217307,So what would the correct formula be,Homework Help Voice,academic-help-3,2021-05-19 17:57:14.906000,Marina!,2021-03-01 04:55:43.079000,2021-05-19 17:06:33.974208
844634807865835541,Oh?,Homework Help Voice,academic-help-3,2021-05-19 17:57:10.751000,Marina!,2021-03-01 04:55:43.079000,2021-05-19 17:06:33.974208
844634365052715108,That’s what I did,Homework Help Voice,academic-help-3,2021-05-19 17:55:25.176000,Marina!,2021-03-01 04:55:43.079000,2021-05-19 17:06:33.974208
844634356353466419,"X = 6.40 x 4.18 x 1.97

52.70144

128 / 6.40

20

52.70144 / 20 

2.63507",Homework Help Voice,academic-help-3,2021-05-19 17:55:23.102000,Marina!,2021-03-01 04:55:43.079000,2021-05-19 17:06:33.974208
844634319103328258,Ok so I think I did something wrong in there then,Homework Help Voice,academic-help-3,2021-05-19 17:55:14.221000,Marina!,2021-03-01 04:55:43.079000,2021-05-19 17:06:33.974208
844634116765777930,Enthalpy of solution,Homework Help Voice,academic-help-3,2021-05-19 17:54:25.980000,Marina!,2021-03-01 04:55:43.079000,2021-05-19 17:06:33.974208
844633781969223730,I’m unsure if that would be correct,Homework Help Voice,academic-help-3,2021-05-19 17:53:06.158000,Marina!,2021-03-01 04:55:43.079000,2021-05-19 17:06:33.974208
844633763606691871,I ended up attempting to solve it and I received 2.63507 as the answer,Homework Help Voice,academic-help-3,2021-05-19 17:53:01.780000,Marina!,2021-03-01 04:55:43.079000,2021-05-19 17:06:33.974208
844631757911621633,Sorry this didn’t upload,Homework Help Voice,academic-help-3,2021-05-19 17:45:03.585000,Marina!,2021-03-01 04:55:43.079000,2021-05-19 17:06:33.974208
844629594107150406,@Chemistry,Homework Help Voice,academic-help-3,2021-05-19 17:36:27.694000,Marina!,2021-03-01 04:55:43.079000,2021-05-19 17:06:33.974208
844623126297837590,Can anyone help?,Homework Help Voice,academic-help-3,2021-05-19 17:10:45.648000,Marina!,2021-03-01 04:55:43.079000,2021-05-19 17:06:33.974208
844622556849111120,"Hi guys!


I’m having a very rough time on this review sheet question. 

What I know is that I’m trying to find Enthalpy using the given specific heat but I’m unsure which formula applies to this problem? I’m really confused and I would love to receive clarity!",Homework Help Voice,academic-help-3,2021-05-19 17:08:29.881000,Marina!,2021-03-01 04:55:43.079000,2021-05-19 17:06:33.974208
844412552645312512,mmm yeah I think,Homework Help Voice,academic-help-3,2021-05-19 03:14:00.977000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541
844412252085420032,"okay, sorry and thanks, it seemed a bit complicated for me",Homework Help Voice,academic-help-3,2021-05-19 03:12:49.318000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541
844412218330054697,I think so,Homework Help Voice,academic-help-3,2021-05-19 03:12:41.270000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541
844412197107269632,ohh,Homework Help Voice,academic-help-3,2021-05-19 03:12:36.210000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541
844412184321720321,hmm,Homework Help Voice,academic-help-3,2021-05-19 03:12:33.162000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541
844412181696086036,ooh,Homework Help Voice,academic-help-3,2021-05-19 03:12:32.536000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541
844410986940334160,"I have another question if anyone wants to help, for x I got 2 root 2 root 2 and I'm a bit confused?",Homework Help Voice,academic-help-3,2021-05-19 03:07:47.684000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541
844406027343757362,ookay,Homework Help Voice,academic-help-3,2021-05-19 02:48:05.224000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541
844405668622237716,"Oh right, I'm pretty sure my calculator is in degrees but uh how do I ensure that I keep getting my answer in degrees? I don't want to use radians",Homework Help Voice,academic-help-3,2021-05-19 02:46:39.698000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541
844404756704657438,thank you,Homework Help Voice,academic-help-3,2021-05-19 02:43:02.280000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541
844404676177821717,"i mayyy be back later with questions, but hopefully not",Homework Help Voice,academic-help-3,2021-05-19 02:42:43.081000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541
844404647313801246,:3 have a great night/day,Homework Help Voice,academic-help-3,2021-05-19 02:42:36.199000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541
844404602237354014,thank you @✨PollardsRho✨,Homework Help Voice,academic-help-3,2021-05-19 02:42:25.452000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541
844404588290506752,Hmmmm I love sharing fake internet points,Homework Help Voice,academic-help-3,2021-05-19 02:42:22.127000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541
844404456833155102,Do I need to thank you in any way,Homework Help Voice,academic-help-3,2021-05-19 02:41:50.785000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541
844404404596899920,Uhhh hmm,Homework Help Voice,academic-help-3,2021-05-19 02:41:38.331000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541
844404325652103189,Thank you a lot!,Homework Help Voice,academic-help-3,2021-05-19 02:41:19.509000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541
844404240255942716,Okay,Homework Help Voice,academic-help-3,2021-05-19 02:40:59.149000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541
844404069547638795,"After this I can use tan to figure out XY, right?",Homework Help Voice,academic-help-3,2021-05-19 02:40:18.449000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541
844404026576470046,Ah okay,Homework Help Voice,academic-help-3,2021-05-19 02:40:08.204000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541
844403732958412800,Oh I don't know what that is,Homework Help Voice,academic-help-3,2021-05-19 02:38:58.200000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541
844403689749348353,Thank you though,Homework Help Voice,academic-help-3,2021-05-19 02:38:47.898000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541
844403613823402055,I get a confused by the inverse things,Homework Help Voice,academic-help-3,2021-05-19 02:38:29.796000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541
844403588687593493,Ahhh,Homework Help Voice,academic-help-3,2021-05-19 02:38:23.803000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541
844403375965863957,I think,Homework Help Voice,academic-help-3,2021-05-19 02:37:33.086000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541
844403357144973312,Uhh I want degrees,Homework Help Voice,academic-help-3,2021-05-19 02:37:28.599000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541
844403312975151144,Radians?,Homework Help Voice,academic-help-3,2021-05-19 02:37:18.068000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541
844403161556713472,Do I have to do anything after that? I got 0.72,Homework Help Voice,academic-help-3,2021-05-19 02:36:41.967000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541
844403120473243659,Mmmm,Homework Help Voice,academic-help-3,2021-05-19 02:36:32.172000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541
844403095089446912,Oooh,Homework Help Voice,academic-help-3,2021-05-19 02:36:26.120000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541
844402930723717131,Sooo I use cosine?,Homework Help Voice,academic-help-3,2021-05-19 02:35:46.932000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541
844402891447468033,The hypotenuse and the adjacent,Homework Help Voice,academic-help-3,2021-05-19 02:35:37.568000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541
844402867606519840,mm wait,Homework Help Voice,academic-help-3,2021-05-19 02:35:31.884000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541
844402849853341716,25 and 18,Homework Help Voice,academic-help-3,2021-05-19 02:35:27.651000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541
844402756135682078,Yes,Homework Help Voice,academic-help-3,2021-05-19 02:35:05.307000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541
844402752553746432,"I don't know, I erased it so it looks strange",Homework Help Voice,academic-help-3,2021-05-19 02:35:04.453000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541
844402698895491072,"Alright actually sure, but for that I got 40.8 I think, which looked really off",Homework Help Voice,academic-help-3,2021-05-19 02:34:51.660000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541
844402593286455296,hmmm,Homework Help Voice,academic-help-3,2021-05-19 02:34:26.481000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541
844402589487464468,I'd rather just have someone help me find angle Z,Homework Help Voice,academic-help-3,2021-05-19 02:34:25.575000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541
844402569186902016,I tried it and for some reason it looked off,Homework Help Voice,academic-help-3,2021-05-19 02:34:20.735000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541
844402546633211934,yes,Homework Help Voice,academic-help-3,2021-05-19 02:34:15.358000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541
844402544641572894,I think that's what I'm having trouble with,Homework Help Voice,academic-help-3,2021-05-19 02:34:14.883000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541
844402513045094430,"If I figured out one angle, I'd be fine",Homework Help Voice,academic-help-3,2021-05-19 02:34:07.350000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541
844402476731465729,I don't quite know how to solve this right triangle,Homework Help Voice,academic-help-3,2021-05-19 02:33:58.692000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541
844402429478961152,Okay!,Homework Help Voice,academic-help-3,2021-05-19 02:33:47.426000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541
844401741277298708,"Uhh could anyone help me solve a problem, please?",Homework Help Voice,academic-help-3,2021-05-19 02:31:03.346000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541
844356114086101006,Aghhh,Homework Help Voice,academic-help-3,2021-05-18 23:29:44.976000,Vibing Zeldris,2019-06-21 15:29:10.928000,
844350297261473813,F i think its F,Homework Help Voice,academic-help-3,2021-05-18 23:06:38.137000,Vibing Zeldris,2019-06-21 15:29:10.928000,
844349305959350343,i came here because i never payed  attention to geometry in math class,Homework Help Voice,academic-help-3,2021-05-18 23:02:41.792000,Vibing Zeldris,2019-06-21 15:29:10.928000,
844348974530166814,geometry,Homework Help Voice,academic-help-3,2021-05-18 23:01:22.773000,Vibing Zeldris,2019-06-21 15:29:10.928000,
844348965629460532,,Homework Help Voice,academic-help-3,2021-05-18 23:01:20.651000,Vibing Zeldris,2019-06-21 15:29:10.928000,
844348788427980810,i need to get 65 or above,Homework Help Voice,academic-help-3,2021-05-18 23:00:38.403000,Vibing Zeldris,2019-06-21 15:29:10.928000,
844348765880320013,this is the second one,Homework Help Voice,academic-help-3,2021-05-18 23:00:33.027000,Vibing Zeldris,2019-06-21 15:29:10.928000,
844348643237560361,,Homework Help Voice,academic-help-3,2021-05-18 23:00:03.787000,Vibing Zeldris,2019-06-21 15:29:10.928000,
844348340094107699,the due date is in like 1 hour i can wait for a bit,Homework Help Voice,academic-help-3,2021-05-18 22:58:51.512000,Vibing Zeldris,2019-06-21 15:29:10.928000,
844347743732367361,@Mathematics - Geometry need some help here,Homework Help Voice,academic-help-3,2021-05-18 22:56:29.328000,Vibing Zeldris,2019-06-21 15:29:10.928000,
844347650173173761,this is the first one,Homework Help Voice,academic-help-3,2021-05-18 22:56:07.022000,Vibing Zeldris,2019-06-21 15:29:10.928000,
844347636315324437,,Homework Help Voice,academic-help-3,2021-05-18 22:56:03.718000,Vibing Zeldris,2019-06-21 15:29:10.928000,
844347492974854156,same here,Homework Help Voice,academic-help-3,2021-05-18 22:55:29.543000,Vibing Zeldris,2019-06-21 15:29:10.928000,
844347446099968010,20 questions,Homework Help Voice,academic-help-3,2021-05-18 22:55:18.367000,Vibing Zeldris,2019-06-21 15:29:10.928000,
844347428253728768,i can send screenshots if its easier than explaining since they give like 4 choices,Homework Help Voice,academic-help-3,2021-05-18 22:55:14.112000,Vibing Zeldris,2019-06-21 15:29:10.928000,
844347301131452426,alr so we need to do 20 questions on geometry its multiple choice questions on a site for a grade,Homework Help Voice,academic-help-3,2021-05-18 22:54:43.804000,Vibing Zeldris,2019-06-21 15:29:10.928000,
844310685042475028,Whoops,Homework Help Voice,academic-help-3,2021-05-18 20:29:13.848000,Koi,2021-04-13 04:49:22.242000,2021-05-18 20:26:12.071311
844310579463061545,Anyone,Homework Help Voice,academic-help-3,2021-05-18 20:28:48.676000,Koi,2021-04-13 04:49:22.242000,2021-05-18 20:26:12.071311
844310566121373756,Can I get some help on my math? I’m seriously having trouble understanding it.. I’m 8th,Homework Help Voice,academic-help-3,2021-05-18 20:28:45.495000,Koi,2021-04-13 04:49:22.242000,2021-05-18 20:26:12.071311
844281151023874088,Can anyone help me,Homework Help Voice,academic-help-3,2021-05-18 18:31:52.389000,Rocha,2019-02-10 15:08:06.030000,2021-05-18 18:25:44.933295
844258699378950216,so do I just correct errors in final,Homework Help Voice,academic-help-3,2021-05-18 17:02:39.500000,Allen,2017-12-19 13:48:16.672000,2021-05-18 16:16:52.898562
844258671428108358,And his is rough draft?,Homework Help Voice,academic-help-3,2021-05-18 17:02:32.836000,Allen,2017-12-19 13:48:16.672000,2021-05-18 16:16:52.898562
844258628928405534,So this pre writing,Homework Help Voice,academic-help-3,2021-05-18 17:02:22.703000,Allen,2017-12-19 13:48:16.672000,2021-05-18 16:16:52.898562
844258350627684402,And final,Homework Help Voice,academic-help-3,2021-05-18 17:01:16.351000,Allen,2017-12-19 13:48:16.672000,2021-05-18 16:16:52.898562
844258343723597845,What’s rough draft,Homework Help Voice,academic-help-3,2021-05-18 17:01:14.705000,Allen,2017-12-19 13:48:16.672000,2021-05-18 16:16:52.898562
844258333342302208,Ok so,Homework Help Voice,academic-help-3,2021-05-18 17:01:12.230000,Allen,2017-12-19 13:48:16.672000,2021-05-18 16:16:52.898562
844256599098785833,What about rough and final draft,Homework Help Voice,academic-help-3,2021-05-18 16:54:18.754000,Allen,2017-12-19 13:48:16.672000,2021-05-18 16:16:52.898562
844256574968823808,I submit this as per wriying,Homework Help Voice,academic-help-3,2021-05-18 16:54:13.001000,Allen,2017-12-19 13:48:16.672000,2021-05-18 16:16:52.898562
844256542639128637,ok so,Homework Help Voice,academic-help-3,2021-05-18 16:54:05.293000,Allen,2017-12-19 13:48:16.672000,2021-05-18 16:16:52.898562
844255947295031406,This😟*,Homework Help Voice,academic-help-3,2021-05-18 16:51:43.352000,Allen,2017-12-19 13:48:16.672000,2021-05-18 16:16:52.898562
844255920074784837,Pre*,Homework Help Voice,academic-help-3,2021-05-18 16:51:36.862000,Allen,2017-12-19 13:48:16.672000,2021-05-18 16:16:52.898562
844255895164551259,Thus oretwriting ?,Homework Help Voice,academic-help-3,2021-05-18 16:51:30.923000,Allen,2017-12-19 13:48:16.672000,2021-05-18 16:16:52.898562
844255794740592682,?,Homework Help Voice,academic-help-3,2021-05-18 16:51:06.980000,Allen,2017-12-19 13:48:16.672000,2021-05-18 16:16:52.898562
844255193528533042,Pre,Homework Help Voice,academic-help-3,2021-05-18 16:48:43.640000,Allen,2017-12-19 13:48:16.672000,2021-05-18 16:16:52.898562
844255184166453280,Is that ore writing,Homework Help Voice,academic-help-3,2021-05-18 16:48:41.408000,Allen,2017-12-19 13:48:16.672000,2021-05-18 16:16:52.898562
844253929180102696,20 minutes,Homework Help Voice,academic-help-3,2021-05-18 16:43:42.196000,Allen,2017-12-19 13:48:16.672000,2021-05-18 16:16:52.898562
844253710275837974,that is very tall,Homework Help Voice,academic-help-3,2021-05-18 16:42:50.005000,NomNom,2020-04-07 20:11:08.074000,
844253674313613334,6’2 is fine for freshmen grade,Homework Help Voice,academic-help-3,2021-05-18 16:42:41.431000,Allen,2017-12-19 13:48:16.672000,2021-05-18 16:16:52.898562
844253584727736380,@mare,Homework Help Voice,academic-help-3,2021-05-18 16:42:20.072000,Allen,2017-12-19 13:48:16.672000,2021-05-18 16:16:52.898562
844253565450715146,Ok so I’ve been bullied in elementary for being the shortest kid in the grade but I’m 6’2 now in freshmen year and I often cried about being short and almost every girl was taller then me  but I grew overtime I believe I was 4’5 or somewhere around there in elementary and now I’m one of the tallest kids in class and play basketball for the school team,Homework Help Voice,academic-help-3,2021-05-18 16:42:15.476000,Allen,2017-12-19 13:48:16.672000,2021-05-18 16:16:52.898562
844253550863450143,,Homework Help Voice,academic-help-3,2021-05-18 16:42:11.998000,NomNom,2020-04-07 20:11:08.074000,
