id,content,server,channel,created,author,author_created,author_joined,posted-relative,ask-to-ask
8.44402546633212E+017,yes,Homework Help Voice,academic-help-3,2021-05-19 02:34:15.358000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541,0 days 00:04:45.130459000,
8.44402569186902E+017,I tried it and for some reason it looked off,Homework Help Voice,academic-help-3,2021-05-19 02:34:20.735000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541,0 days 00:04:50.507459000,
8.44402589487464E+017,I'd rather just have someone help me find angle Z,Homework Help Voice,academic-help-3,2021-05-19 02:34:25.575000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541,0 days 00:04:55.347459000,
8.44402593286455E+017,hmmm,Homework Help Voice,academic-help-3,2021-05-19 02:34:26.481000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541,0 days 00:04:56.253459000,
8.44402698895491E+017,"Alright actually sure, but for that I got 40.8 I think, which looked really off",Homework Help Voice,academic-help-3,2021-05-19 02:34:51.660000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541,0 days 00:05:21.432459000,
8.44402752553746E+017,"I don't know, I erased it so it looks strange",Homework Help Voice,academic-help-3,2021-05-19 02:35:04.453000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541,0 days 00:05:34.225459000,
8.44402756135682E+017,Yes,Homework Help Voice,academic-help-3,2021-05-19 02:35:05.307000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541,0 days 00:05:35.079459000,
8.44402849853342E+017,25 and 18,Homework Help Voice,academic-help-3,2021-05-19 02:35:27.651000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541,0 days 00:05:57.423459000,
8.4440286760652E+017,mm wait,Homework Help Voice,academic-help-3,2021-05-19 02:35:31.884000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541,0 days 00:06:01.656459000,
8.44402891447468E+017,The hypotenuse and the adjacent,Homework Help Voice,academic-help-3,2021-05-19 02:35:37.568000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541,0 days 00:06:07.340459000,
8.44402930723717E+017,Sooo I use cosine?,Homework Help Voice,academic-help-3,2021-05-19 02:35:46.932000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541,0 days 00:06:16.704459000,
8.44403095089447E+017,Oooh,Homework Help Voice,academic-help-3,2021-05-19 02:36:26.120000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541,0 days 00:06:55.892459000,
8.44403120473244E+017,Mmmm,Homework Help Voice,academic-help-3,2021-05-19 02:36:32.172000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541,0 days 00:07:01.944459000,
8.44403161556713E+017,Do I have to do anything after that? I got 0.72,Homework Help Voice,academic-help-3,2021-05-19 02:36:41.967000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541,0 days 00:07:11.739459000,
8.44403295875629E+017,not rly very confused on them,Homework Help Voice,academic-help,2021-05-19 02:37:13.991000,Artifacts,2016-07-12 00:21:44.120000,2021-05-19 02:26:45.666591,0 days 00:10:28.324409000,
8.44403312975151E+017,Radians?,Homework Help Voice,academic-help-3,2021-05-19 02:37:18.068000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541,0 days 00:07:47.840459000,
8.44403357144973E+017,Uhh I want degrees,Homework Help Voice,academic-help-3,2021-05-19 02:37:28.599000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541,0 days 00:07:58.371459000,
8.44403375965864E+017,I think,Homework Help Voice,academic-help-3,2021-05-19 02:37:33.086000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541,0 days 00:08:02.858459000,
8.44403464460304E+017,oh,Homework Help Voice,academic-help,2021-05-19 02:37:54.185000,Artifacts,2016-07-12 00:21:44.120000,2021-05-19 02:26:45.666591,0 days 00:11:08.518409000,
8.4440347560942E+017,I see,Homework Help Voice,academic-help,2021-05-19 02:37:56.843000,Artifacts,2016-07-12 00:21:44.120000,2021-05-19 02:26:45.666591,0 days 00:11:11.176409000,
8.44403588687593E+017,Ahhh,Homework Help Voice,academic-help-3,2021-05-19 02:38:23.803000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541,0 days 00:08:53.575459000,
8.44403613823402E+017,I get a confused by the inverse things,Homework Help Voice,academic-help-3,2021-05-19 02:38:29.796000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541,0 days 00:08:59.568459000,
8.4440366613096E+017,I see,Homework Help Voice,academic-help,2021-05-19 02:38:42.267000,Artifacts,2016-07-12 00:21:44.120000,2021-05-19 02:26:45.666591,0 days 00:11:56.600409000,
8.44403689749348E+017,Thank you though,Homework Help Voice,academic-help-3,2021-05-19 02:38:47.898000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541,0 days 00:09:17.670459000,
8.44403732958413E+017,Oh I don't know what that is,Homework Help Voice,academic-help-3,2021-05-19 02:38:58.200000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541,0 days 00:09:27.972459000,
8.44403758388609E+017,isnt it just a continous function?,Homework Help Voice,academic-help,2021-05-19 02:39:04.263000,Artifacts,2016-07-12 00:21:44.120000,2021-05-19 02:26:45.666591,0 days 00:12:18.596409000,
8.44403973024383E+017,so for the first part it isnt correct because abs value cannot be differentiable,Homework Help Voice,academic-help,2021-05-19 02:39:55.436000,Artifacts,2016-07-12 00:21:44.120000,2021-05-19 02:26:45.666591,0 days 00:13:09.769409000,
8.4440397892957E+017,?,Homework Help Voice,academic-help,2021-05-19 02:39:56.844000,Artifacts,2016-07-12 00:21:44.120000,2021-05-19 02:26:45.666591,0 days 00:13:11.177409000,
8.4440402657647E+017,Ah okay,Homework Help Voice,academic-help-3,2021-05-19 02:40:08.204000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541,0 days 00:10:37.976459000,
8.44404069547639E+017,"After this I can use tan to figure out XY, right?",Homework Help Voice,academic-help-3,2021-05-19 02:40:18.449000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541,0 days 00:10:48.221459000,
8.44404179459899E+017,isnt it what u told me a function where the values spike?,Homework Help Voice,academic-help,2021-05-19 02:40:44.654000,Artifacts,2016-07-12 00:21:44.120000,2021-05-19 02:26:45.666591,0 days 00:13:58.987409000,
8.44404240255943E+017,Okay,Homework Help Voice,academic-help-3,2021-05-19 02:40:59.149000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541,0 days 00:11:28.921459000,
8.44404259415786E+017,oo,Homework Help Voice,academic-help,2021-05-19 02:41:03.717000,Artifacts,2016-07-12 00:21:44.120000,2021-05-19 02:26:45.666591,0 days 00:14:18.050409000,
8.44404325652103E+017,Thank you a lot!,Homework Help Voice,academic-help-3,2021-05-19 02:41:19.509000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541,0 days 00:11:49.281459000,
8.4440434055381E+017,sry im not good at discrete math,Homework Help Voice,academic-help,2021-05-19 02:41:23.062000,Artifacts,2016-07-12 00:21:44.120000,2021-05-19 02:26:45.666591,0 days 00:14:37.395409000,
8.444044045969E+017,Uhhh hmm,Homework Help Voice,academic-help-3,2021-05-19 02:41:38.331000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541,0 days 00:12:08.103459000,
8.44404423941816E+017,had to take this class as a co req for my other class,Homework Help Voice,academic-help,2021-05-19 02:41:42.943000,Artifacts,2016-07-12 00:21:44.120000,2021-05-19 02:26:45.666591,0 days 00:14:57.276409000,
8.44404456833155E+017,Do I need to thank you in any way,Homework Help Voice,academic-help-3,2021-05-19 02:41:50.785000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541,0 days 00:12:20.557459000,
8.44404588290507E+017,Hmmmm I love sharing fake internet points,Homework Help Voice,academic-help-3,2021-05-19 02:42:22.127000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541,0 days 00:12:51.899459000,
8.44404602237354E+017,thank you @✨PollardsRho✨,Homework Help Voice,academic-help-3,2021-05-19 02:42:25.452000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541,0 days 00:12:55.224459000,
8.4440462831675E+017,I see,Homework Help Voice,academic-help,2021-05-19 02:42:31.670000,Artifacts,2016-07-12 00:21:44.120000,2021-05-19 02:26:45.666591,0 days 00:15:46.003409000,
8.44404647313801E+017,:3 have a great night/day,Homework Help Voice,academic-help-3,2021-05-19 02:42:36.199000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541,0 days 00:13:05.971459000,
8.44404676177822E+017,"i mayyy be back later with questions, but hopefully not",Homework Help Voice,academic-help-3,2021-05-19 02:42:43.081000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541,0 days 00:13:12.853459000,
8.44404756704657E+017,thank you,Homework Help Voice,academic-help-3,2021-05-19 02:43:02.280000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541,0 days 00:13:32.052459000,
8.44404890893419E+017,oo,Homework Help Voice,academic-help,2021-05-19 02:43:34.273000,Artifacts,2016-07-12 00:21:44.120000,2021-05-19 02:26:45.666591,0 days 00:16:48.606409000,
8.44404910002537E+017,im getting this,Homework Help Voice,academic-help,2021-05-19 02:43:38.829000,Artifacts,2016-07-12 00:21:44.120000,2021-05-19 02:26:45.666591,0 days 00:16:53.162409000,
8.44405362185994E+017,thanks I got this,Homework Help Voice,academic-help,2021-05-19 02:45:26.638000,Artifacts,2016-07-12 00:21:44.120000,2021-05-19 02:26:45.666591,0 days 00:18:40.971409000,
8.44405485691601E+017,thanks @raph_v4,Homework Help Voice,academic-help,2021-05-19 02:45:56.084000,Artifacts,2016-07-12 00:21:44.120000,2021-05-19 02:26:45.666591,0 days 00:19:10.417409000,
8.44405505173488E+017,lol,Homework Help Voice,academic-help,2021-05-19 02:46:00.729000,Artifacts,2016-07-12 00:21:44.120000,2021-05-19 02:26:45.666591,0 days 00:19:15.062409000,
8.44405574715179E+017,I got this now,Homework Help Voice,academic-help,2021-05-19 02:46:17.309000,Artifacts,2016-07-12 00:21:44.120000,2021-05-19 02:26:45.666591,0 days 00:19:31.642409000,
8.44405617342284E+017,u were a big help,Homework Help Voice,academic-help,2021-05-19 02:46:27.472000,Artifacts,2016-07-12 00:21:44.120000,2021-05-19 02:26:45.666591,0 days 00:19:41.805409000,
8.44405668622238E+017,"Oh right, I'm pretty sure my calculator is in degrees but uh how do I ensure that I keep getting my answer in degrees? I don't want to use radians",Homework Help Voice,academic-help-3,2021-05-19 02:46:39.698000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541,0 days 00:17:09.470459000,
8.4440569511687E+017,,Homework Help Voice,academic-help,2021-05-19 02:46:46.015000,lewisvsthewrld,2020-01-11 19:33:48.315000,,,
8.44405707243782E+017,i need help,Homework Help Voice,academic-help,2021-05-19 02:46:48.906000,lewisvsthewrld,2020-01-11 19:33:48.315000,,,
8.44406027343757E+017,ookay,Homework Help Voice,academic-help-3,2021-05-19 02:48:05.224000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541,0 days 00:18:34.996459000,
8.44406170604929E+017,,Homework Help Voice,academic-help,2021-05-19 02:48:39.380000,Artifacts,2016-07-12 00:21:44.120000,2021-05-19 02:26:45.666591,0 days 00:21:53.713409000,
8.44406174308499E+017,got this,Homework Help Voice,academic-help,2021-05-19 02:48:40.263000,Artifacts,2016-07-12 00:21:44.120000,2021-05-19 02:26:45.666591,0 days 00:21:54.596409000,
8.44406372761993E+017,thxs again,Homework Help Voice,academic-help,2021-05-19 02:49:27.578000,Artifacts,2016-07-12 00:21:44.120000,2021-05-19 02:26:45.666591,0 days 00:22:41.911409000,
8.44406413643874E+017,u were a BIG help,Homework Help Voice,academic-help,2021-05-19 02:49:37.325000,Artifacts,2016-07-12 00:21:44.120000,2021-05-19 02:26:45.666591,0 days 00:22:51.658409000,
8.44406491518861E+017,Anybody able to help me with a few geometry assignments im willing to pay.,Homework Help Voice,academic-help-2,2021-05-19 02:49:55.892000,Xixqy,2018-12-30 06:19:17.351000,2021-05-19 02:48:04.116070,0 days 00:01:51.775930000,
8.44406832756032E+017,Its quite a lot that's why Im willing to pay,Homework Help Voice,academic-help-2,2021-05-19 02:51:17.249000,Xixqy,2018-12-30 06:19:17.351000,2021-05-19 02:48:04.116070,0 days 00:03:13.132930000,
8.44406851445588E+017,but,Homework Help Voice,academic-help-2,2021-05-19 02:51:21.705000,Xixqy,2018-12-30 06:19:17.351000,2021-05-19 02:48:04.116070,0 days 00:03:17.588930000,
8.44406924605784E+017,,Homework Help Voice,academic-help-2,2021-05-19 02:51:39.148000,Xixqy,2018-12-30 06:19:17.351000,2021-05-19 02:48:04.116070,0 days 00:03:35.031930000,
8.44406971381973E+017,still dont get it may i please get more in depth answer on how to solve it,Homework Help Voice,academic-help,2021-05-19 02:51:50.300000,lewisvsthewrld,2020-01-11 19:33:48.315000,,,
8.44407398395675E+017,Shit has me stumped,Homework Help Voice,academic-help-2,2021-05-19 02:53:32.108000,Xixqy,2018-12-30 06:19:17.351000,2021-05-19 02:48:04.116070,0 days 00:05:27.991930000,
8.44407420742533E+017,which numbers would be a and b,Homework Help Voice,academic-help,2021-05-19 02:53:37.436000,lewisvsthewrld,2020-01-11 19:33:48.315000,,,
8.44407491910697E+017,thats what i didnt get,Homework Help Voice,academic-help,2021-05-19 02:53:54.404000,lewisvsthewrld,2020-01-11 19:33:48.315000,,,
8.44408284613312E+017,I don't know what the fuck to do im gonna be honest.,Homework Help Voice,academic-help-2,2021-05-19 02:57:03.399000,Xixqy,2018-12-30 06:19:17.351000,2021-05-19 02:48:04.116070,0 days 00:08:59.282930000,
8.44409510755566E+017,,Homework Help Voice,academic-help,2021-05-19 03:01:55.734000,lewisvsthewrld,2020-01-11 19:33:48.315000,,,
8.44409523837469E+017,i got this,Homework Help Voice,academic-help,2021-05-19 03:01:58.853000,lewisvsthewrld,2020-01-11 19:33:48.315000,,,
8.44409577349055E+017,but i need a 1 digit answer,Homework Help Voice,academic-help,2021-05-19 03:02:11.611000,lewisvsthewrld,2020-01-11 19:33:48.315000,,,
8.44410986940334E+017,"I have another question if anyone wants to help, for x I got 2 root 2 root 2 and I'm a bit confused?",Homework Help Voice,academic-help-3,2021-05-19 03:07:47.684000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541,0 days 00:38:17.456459000,
8.44411825944658E+017,bro i dont what im supposed to do,Homework Help Voice,academic-help,2021-05-19 03:11:07.718000,lewisvsthewrld,2020-01-11 19:33:48.315000,,,
8.44412181696086E+017,ooh,Homework Help Voice,academic-help-3,2021-05-19 03:12:32.536000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541,0 days 00:43:02.308459000,
8.4441218432172E+017,hmm,Homework Help Voice,academic-help-3,2021-05-19 03:12:33.162000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541,0 days 00:43:02.934459000,
8.4441219710727E+017,ohh,Homework Help Voice,academic-help-3,2021-05-19 03:12:36.210000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541,0 days 00:43:05.982459000,
8.44412218330055E+017,I think so,Homework Help Voice,academic-help-3,2021-05-19 03:12:41.270000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541,0 days 00:43:11.042459000,
8.4441225208542E+017,"okay, sorry and thanks, it seemed a bit complicated for me",Homework Help Voice,academic-help-3,2021-05-19 03:12:49.318000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541,0 days 00:43:19.090459000,
8.44412484063592E+017,alright thanks give me a sec,Homework Help Voice,academic-help,2021-05-19 03:13:44.626000,lewisvsthewrld,2020-01-11 19:33:48.315000,,,
8.44412552645312E+017,mmm yeah I think,Homework Help Voice,academic-help-3,2021-05-19 03:14:00.977000,tumble,2018-02-10 23:28:05.632000,2021-05-19 02:29:30.227541,0 days 00:44:30.749459000,
8.4441271830315E+017,,Homework Help Voice,academic-help-2,2021-05-19 03:14:40.473000,Xixqy,2018-12-30 06:19:17.351000,2021-05-19 02:48:04.116070,0 days 00:26:36.356930000,
8.44413604273848E+017,@raph_v4 i got it right it is -3,Homework Help Voice,academic-help,2021-05-19 03:18:11.705000,lewisvsthewrld,2020-01-11 19:33:48.315000,,,
8.4441553831356E+017,,Homework Help Voice,academic-help-2,2021-05-19 03:25:52.816000,Xixqy,2018-12-30 06:19:17.351000,2021-05-19 02:48:04.116070,0 days 00:37:48.699930000,
8.44415928094556E+017,I missed the first half of the semester can you give an example of an opposite angle?,Homework Help Voice,academic-help-2,2021-05-19 03:27:25.747000,Xixqy,2018-12-30 06:19:17.351000,2021-05-19 02:48:04.116070,0 days 00:39:21.630930000,
8.44416666334659E+017,So E would be FH?,Homework Help Voice,academic-help-2,2021-05-19 03:30:21.757000,Xixqy,2018-12-30 06:19:17.351000,2021-05-19 02:48:04.116070,0 days 00:42:17.640930000,
8.44417425645634E+017,So the greatest would be E,Homework Help Voice,academic-help-2,2021-05-19 03:33:22.791000,Xixqy,2018-12-30 06:19:17.351000,2021-05-19 02:48:04.116070,0 days 00:45:18.674930000,
8.44417515618697E+017,*Eg,Homework Help Voice,academic-help-2,2021-05-19 03:33:44.242000,Xixqy,2018-12-30 06:19:17.351000,2021-05-19 02:48:04.116070,0 days 00:45:40.125930000,
8.44417739938464E+017,Ok ty,Homework Help Voice,academic-help-2,2021-05-19 03:34:37.724000,Xixqy,2018-12-30 06:19:17.351000,2021-05-19 02:48:04.116070,0 days 00:46:33.607930000,
8.44438646635102E+017,someone please help me,Homework Help Voice,academic-help,2021-05-19 04:57:42.269000,Lea.,2016-12-11 22:06:33.343000,,,
8.44445097898148E+017,ohhhhhhhhhhhh,Homework Help Voice,academic-help,2021-05-19 05:23:20.370000,Lea.,2016-12-11 22:06:33.343000,,,
8.44445135767994E+017,@raph_v4 <3 thank you so much,Homework Help Voice,academic-help,2021-05-19 05:23:29.399000,Lea.,2016-12-11 22:06:33.343000,,,
8.44445164897305E+017,i get it,Homework Help Voice,academic-help,2021-05-19 05:23:36.344000,Lea.,2016-12-11 22:06:33.343000,,,
8.44445251040707E+017,took me like a couple minutes to understand but lololol,Homework Help Voice,academic-help,2021-05-19 05:23:56.882000,Lea.,2016-12-11 22:06:33.343000,,,
8.44445262138835E+017,still got it,Homework Help Voice,academic-help,2021-05-19 05:23:59.528000,Lea.,2016-12-11 22:06:33.343000,,,
8.44447024991437E+017,hello can someone please help me with this 🙂,Homework Help Voice,academic-help,2021-05-19 05:30:59.825000,kurisu_tin,2021-03-17 09:08:25.443000,2021-05-19 04:42:35.164339,0 days 00:48:24.660661000,
8.44471047411335E+017,"Exercise 1:
In Svalbard, there are many companies that offer ""Polar Bear Safari"".
Assume that the market for ""Polar Bear Safari"" can be described through the following offers and
demand functions:

Supply: P = 50 + X Demand: P = 200 - 2X

(a) We assume that this market functions as a free competition market. Calculate
equilibrium price and quantity traded. Illustrate graphically the market solution.

(b) Calculate consumer surpluses, producer surpluses and socio-economic surpluses.

(c) Due to the Korona pandemic, several of the providers have gone bankrupt or closed down.

The consequence of this is that there is only one provider of ""Polar Bear Safari"" on Svalbard. Explain what
which characterizes the new market form and calculates the marginal revenue function (marginal revenue) of the provider.

(d) Now assume that the cost to the company is 𝑪 (𝑿) = 𝟐𝑿
𝟐 + 𝟓𝟎.
Calculate the number of units it is optimal to produce given that this company will maximize
their profit? Calculate what price the company will charge for the good?
(e) Compare the outcome in problem a and d. How will the economic welfare for
consumers be affected by the reduction in the number of providers?


Anyone who can help me out?",Homework Help Voice,academic-help,2021-05-19 07:06:27.216000,xexyc,2016-12-29 18:02:30.444000,2021-05-19 06:56:50.570145,0 days 00:09:36.645855000,
8.44471803518255E+017,,Homework Help Voice,academic-help-2,2021-05-19 07:09:27.486000,Diene,2019-01-07 23:28:36.615000,2021-05-19 07:09:01.001794,0 days 00:00:26.484206000,
8.44471854319796E+017,Rough translation,Homework Help Voice,academic-help-2,2021-05-19 07:09:39.598000,Diene,2019-01-07 23:28:36.615000,2021-05-19 07:09:01.001794,0 days 00:00:38.596206000,
8.44471930211795E+017,"The quotient and remainder of the following formula A divided by formula B
A=x²-x 8
B=x +2",Homework Help Voice,academic-help-2,2021-05-19 07:09:57.692000,Diene,2019-01-07 23:28:36.615000,2021-05-19 07:09:01.001794,0 days 00:00:56.690206000,
8.44472179320291E+017,Xcubed*,Homework Help Voice,academic-help-2,2021-05-19 07:10:57.084000,Diene,2019-01-07 23:28:36.615000,2021-05-19 07:09:01.001794,0 days 00:01:56.082206000,
8.44473764254581E+017,O,Homework Help Voice,academic-help-2,2021-05-19 07:17:14.962000,Diene,2019-01-07 23:28:36.615000,2021-05-19 07:09:01.001794,0 days 00:08:13.960206000,
8.44473788585869E+017,🙇‍♀️,Homework Help Voice,academic-help-2,2021-05-19 07:17:20.763000,Diene,2019-01-07 23:28:36.615000,2021-05-19 07:09:01.001794,0 days 00:08:19.761206000,
8.44498121450848E+017,Can someone help me wid this one?,Homework Help Voice,academic-help,2021-05-19 08:54:02.170000,𝓢𝓶𝓪𝓻𝓽𝓮𝓻𝓣𝓱𝓪𝓷𝓨𝓸𝓾 ;),2021-01-24 07:24:26.863000,,,
8.44547008790135E+017,Okay tysm!,Homework Help Voice,academic-help-2,2021-05-19 12:08:17.820000,𝓢𝓶𝓪𝓻𝓽𝓮𝓻𝓣𝓱𝓪𝓷𝓨𝓸𝓾 ;),2021-01-24 07:24:26.863000,,,
8.44589309813195E+017,could someone answer this for me please,Homework Help Voice,academic-help,2021-05-19 14:56:23.170000,Luke K.,2020-12-11 17:42:21.573000,,,
8.44590514627936E+017,,Homework Help Voice,academic-help,2021-05-19 15:01:10.420000,wocky,2019-09-01 02:32:08.645000,,,
8.44590554872414E+017,How is this in dire need of someone to review,Homework Help Voice,academic-help,2021-05-19 15:01:20.015000,wocky,2019-09-01 02:32:08.645000,,,
8.44590771034259E+017,uhh can i get help,Homework Help Voice,academic-help,2021-05-19 15:02:11.552000,✞Envy✞,2021-05-14 00:00:45.919000,2021-05-19 14:57:27.838506,0 days 00:04:43.713494000,
8.44591087162229E+017,"no, i know nothing about geometry tbh.",Homework Help Voice,academic-help,2021-05-19 15:03:26.923000,Luke K.,2020-12-11 17:42:21.573000,,,
8.4459124690754E+017,@💐 Cecko [unavailable] is the answer w=56 z=30 x=94?,Homework Help Voice,academic-help,2021-05-19 15:04:05.009000,Luke K.,2020-12-11 17:42:21.573000,,,
8.44591591889175E+017,yes someone else gave me this answer,Homework Help Voice,academic-help,2021-05-19 15:05:27.259000,Luke K.,2020-12-11 17:42:21.573000,,,
8.44591643675591E+017,im just not sure if its right,Homework Help Voice,academic-help,2021-05-19 15:05:39.606000,Luke K.,2020-12-11 17:42:21.573000,,,
8.44591744837878E+017,,Homework Help Voice,academic-help-2,2021-05-19 15:06:03.725000,wocky,2019-09-01 02:32:08.645000,,,
8.44591757768393E+017,Is this good?,Homework Help Voice,academic-help-2,2021-05-19 15:06:06.808000,wocky,2019-09-01 02:32:08.645000,,,
8.44591863570629E+017,"tbh, im doing my final exam rn thats why im asking for help right now so probably not because i dont have much longer and i havent gotten to far",Homework Help Voice,academic-help,2021-05-19 15:06:32.033000,Luke K.,2020-12-11 17:42:21.573000,,,
8.44592035817849E+017,can anyone help me with this please,Homework Help Voice,academic-help,2021-05-19 15:07:13.100000,✞Envy✞,2021-05-14 00:00:45.919000,2021-05-19 14:57:27.838506,0 days 00:09:45.261494000,
8.44592242614207E+017,wdym,Homework Help Voice,academic-help,2021-05-19 15:08:02.404000,✞Envy✞,2021-05-14 00:00:45.919000,2021-05-19 14:57:27.838506,0 days 00:10:34.565494000,
8.44592281122111E+017,oh but it is,Homework Help Voice,academic-help,2021-05-19 15:08:11.585000,✞Envy✞,2021-05-14 00:00:45.919000,2021-05-19 14:57:27.838506,0 days 00:10:43.746494000,
8.44592399208546E+017,me ?,Homework Help Voice,academic-help,2021-05-19 15:08:39.739000,✞Envy✞,2021-05-14 00:00:45.919000,2021-05-19 14:57:27.838506,0 days 00:11:11.900494000,
8.44592449102938E+017,thats not a final exam thats my hw,Homework Help Voice,academic-help,2021-05-19 15:08:51.635000,✞Envy✞,2021-05-14 00:00:45.919000,2021-05-19 14:57:27.838506,0 days 00:11:23.796494000,
8.44592515122463E+017,oh,Homework Help Voice,academic-help,2021-05-19 15:09:07.375000,✞Envy✞,2021-05-14 00:00:45.919000,2021-05-19 14:57:27.838506,0 days 00:11:39.536494000,
8.44592595866878E+017,can u help me with this tho,Homework Help Voice,academic-help,2021-05-19 15:09:26.626000,✞Envy✞,2021-05-14 00:00:45.919000,2021-05-19 14:57:27.838506,0 days 00:11:58.787494000,
8.44594465317716E+017,anyone help,Homework Help Voice,academic-help,2021-05-19 15:16:52.338000,✞Envy✞,2021-05-14 00:00:45.919000,2021-05-19 14:57:27.838506,0 days 00:19:24.499494000,
8.44595253834154E+017,thanks,Homework Help Voice,academic-help,2021-05-19 15:20:00.335000,✞Envy✞,2021-05-14 00:00:45.919000,2021-05-19 14:57:27.838506,0 days 00:22:32.496494000,
8.44618347622433E+017,"hello, um... i don't know what any of this means-",Homework Help Voice,academic-help,2021-05-19 16:51:46.323000,bee,2018-02-19 21:13:40.514000,,,
8.44619900286665E+017,Please I do not want to be ignored again qwq,Homework Help Voice,academic-help,2021-05-19 16:57:56.507000,bee,2018-02-19 21:13:40.514000,,,
8.44619944216887E+017,"I asked about my english the other day and was completely ignored,,",Homework Help Voice,academic-help,2021-05-19 16:58:06.981000,bee,2018-02-19 21:13:40.514000,,,
8.44620775516537E+017,Yeah how. how do i do it,Homework Help Voice,academic-help,2021-05-19 17:01:25.178000,bee,2018-02-19 21:13:40.514000,,,
8.44620803966108E+017,i do not know what appropriate mode is,Homework Help Voice,academic-help,2021-05-19 17:01:31.961000,bee,2018-02-19 21:13:40.514000,,,
8.44620879069315E+017,however. thank you for helping me with b 🙏,Homework Help Voice,academic-help,2021-05-19 17:01:49.867000,bee,2018-02-19 21:13:40.514000,,,
8.44621456884761E+017,okay,Homework Help Voice,academic-help,2021-05-19 17:04:07.629000,bee,2018-02-19 21:13:40.514000,,,
8.44621511259849E+017,im using an online symbolab calculator,Homework Help Voice,academic-help,2021-05-19 17:04:20.593000,bee,2018-02-19 21:13:40.514000,,,
8.4462153026909E+017,so. how do i do that on that,Homework Help Voice,academic-help,2021-05-19 17:04:25.125000,bee,2018-02-19 21:13:40.514000,,,
8.44621603869295E+017,I don't think so,Homework Help Voice,academic-help,2021-05-19 17:04:42.673000,bee,2018-02-19 21:13:40.514000,,,
8.44621657461097E+017,"there *might* be one somewhere in the house but if there is, it's been long lost to time",Homework Help Voice,academic-help,2021-05-19 17:04:55.450000,bee,2018-02-19 21:13:40.514000,,,
8.44622261905523E+017,Okay what do I like... punch in to the calculator?,Homework Help Voice,academic-help,2021-05-19 17:07:19.561000,bee,2018-02-19 21:13:40.514000,,,
8.44622385901732E+017,I am still kinda lost,Homework Help Voice,academic-help,2021-05-19 17:07:49.124000,bee,2018-02-19 21:13:40.514000,,,
8.44622556849111E+017,"Hi guys!


I’m having a very rough time on this review sheet question. 

What I know is that I’m trying to find Enthalpy using the given specific heat but I’m unsure which formula applies to this problem? I’m really confused and I would love to receive clarity!",Homework Help Voice,academic-help-3,2021-05-19 17:08:29.881000,Marina!,2021-03-01 04:55:43.079000,2021-05-19 17:06:33.974208,0 days 00:01:55.906792000,
